lat,lon,minutes_remaining,period,playoffs,shot_distance,shot_made_flag,y_proba,y_pred 
33.8083,-118.4498,2,4,0,29,0.0,0.2983482708725396,0
33.8503,-118.4248,6,1,0,24,0.0,0.36031142287152595,0
33.8313,-118.4878,5,3,0,30,0.0,0.2902230669385386,0
33.7923,-118.2798,4,4,0,25,0.0,0.33739916531443387,0
33.8353,-118.4198,1,4,0,25,0.0,0.3343864852291689,0
33.9363,-118.0388,3,2,0,25,0.0,0.28566338042550266,0
33.8333,-118.4328,2,3,0,26,0.0,0.3292763327177805,0
33.7903,-118.3338,5,1,0,26,0.0,0.34474536583772963,0
33.7903,-118.3178,3,1,0,25,1.0,0.3540972629313794,0
33.8143,-118.1588,8,4,0,25,0.0,0.3240397939132128,0
33.8173,-118.3888,6,4,0,25,0.0,0.3409110998021926,0
33.8203,-118.1368,1,1,0,26,0.0,0.31654960548234523,0
33.8223,-118.1298,3,4,0,26,0.0,0.3040065152998238,0
34.0413,-118.0448,7,2,0,22,0.0,0.2943554426126815,0
33.8243,-118.1538,3,5,0,24,1.0,0.3244085879668172,0
33.8223,-118.1378,4,2,0,25,1.0,0.3257761209603122,0
33.8953,-118.4868,3,2,0,26,1.0,0.3212404252261419,0
33.9863,-118.0278,2,2,0,24,0.0,0.2819016957548127,0
33.8743,-118.4628,1,2,0,25,1.0,0.3356710297464199,0
33.7673,-118.2378,1,3,0,27,1.0,0.3193007657258486,0
33.7723,-118.2078,0,3,0,27,0.0,0.314681169121055,0
33.8443,-118.4388,5,4,0,26,0.0,0.324507580461053,0
33.8283,-118.3998,4,1,0,25,0.0,0.3506879310043582,0
33.8713,-118.4528,5,3,0,25,1.0,0.3343310760859376,0
33.8143,-118.3748,3,3,0,25,0.0,0.3427659262221557,0
33.9153,-118.0588,0,3,0,24,1.0,0.29773727104709646,0
33.8023,-118.1068,0,3,0,29,0.0,0.2761032638159131,0
33.8143,-118.1368,2,1,0,26,0.0,0.31899932820021715,0
33.7893,-118.1788,2,3,0,27,0.0,0.3090841907089424,0
33.8193,-118.1518,11,1,0,25,0.0,0.33769840263572687,0
33.8843,-118.0888,9,4,0,24,1.0,0.3110755376974032,0
33.8083,-118.3318,3,4,0,24,1.0,0.3485585964124996,0
33.8603,-118.0908,2,4,0,25,1.0,0.3011614875841377,0
33.8633,-118.4528,0,4,0,25,0.0,0.32830647365942933,0
33.8383,-118.4488,3,2,0,27,0.0,0.3224622844079016,0
33.8413,-118.0748,6,4,0,28,1.0,0.27454953493858614,0
33.8273,-118.1258,5,1,0,26,0.0,0.31670561818033804,0
33.8203,-118.1348,2,1,0,26,0.0,0.3171426678623835,0
33.7453,-118.2718,0,4,0,29,0.0,0.29995823804385285,0
33.8273,-118.0958,3,1,0,27,1.0,0.30122704076652385,0
33.7843,-118.3068,0,1,0,26,0.0,0.34026875497761394,0
33.8063,-118.3818,6,4,0,26,1.0,0.33142350817085925,0
33.8023,-118.4198,5,4,0,28,0.0,0.311301145540859,0
33.7873,-118.2608,10,3,0,25,0.0,0.34649352955827034,0
34.0583,-118.4958,10,4,0,22,0.0,0.31957167758223104,0
33.8723,-118.4578,3,4,0,25,0.0,0.32845442864476115,0
33.7983,-118.3348,0,1,0,25,0.0,0.35079532025558124,0
33.8413,-118.1148,10,3,0,25,1.0,0.3186672922699386,0
33.7973,-118.2698,5,3,0,24,1.0,0.35265401443897526,0
33.8613,-118.0938,4,3,0,25,1.0,0.30686266306772414,0
33.8173,-118.1568,3,3,0,25,0.0,0.3235983399386607,0
34.0493,-118.4938,2,3,0,22,0.0,0.32024716016313015,0
33.7203,-118.4628,0,3,0,37,0.0,0.23937558336131717,0
34.0373,-118.4978,11,4,0,22,1.0,0.3264742714810525,0
33.8443,-118.4358,9,1,0,25,1.0,0.3530308592337525,0
33.8803,-118.0738,9,1,0,25,1.0,0.31230192327147865,0
33.8163,-118.1268,7,1,0,26,0.0,0.32141509546341634,0
33.8873,-118.0718,1,1,0,25,0.0,0.30423613652956966,0
33.7843,-118.4078,0,1,0,29,0.0,0.31292874819581085,0
34.0323,-118.0338,0,2,0,23,0.0,0.27980599902401077,0
33.7763,-118.2688,10,3,0,26,0.0,0.3381976695566898,0
34.0083,-118.0358,10,3,0,23,0.0,0.28933520518497924,0
33.8283,-118.4248,5,3,0,26,0.0,0.3323683583617217,0
33.8253,-118.1258,1,3,0,26,0.0,0.3056414277981665,0
33.8523,-118.0938,10,1,0,26,0.0,0.3108635788840695,0
33.8883,-118.4708,10,3,0,25,0.0,0.3348142130176922,0
33.9313,-118.4938,7,4,0,25,1.0,0.31770581789423924,0
33.8763,-118.0768,4,4,0,25,0.0,0.2971548013737865,0
33.8243,-118.1648,2,3,0,24,0.0,0.33343670411443327,0
33.8253,-118.1598,8,4,0,24,0.0,0.3329176378772842,0
33.8093,-118.1538,5,4,0,26,1.0,0.3110274112416005,0
33.8303,-118.1568,5,4,0,24,1.0,0.32890475550298337,0
33.8223,-118.4518,1,4,0,28,0.0,0.3053507252725308,0
33.8853,-118.4768,11,1,0,26,0.0,0.3338633447878022,0
33.8063,-118.4408,1,1,0,29,1.0,0.31021597349593544,0
33.8393,-118.1488,7,2,0,23,1.0,0.3483134766847992,0
33.8433,-118.4438,6,2,0,26,1.0,0.33487763951777766,0
33.9883,-118.0258,0,3,0,25,0.0,0.26508655059658176,0
33.8313,-118.4678,11,4,0,29,0.0,0.3000989750361538,0
33.8413,-118.0888,1,4,0,27,0.0,0.28299170482540453,0
34.0473,-118.5008,10,3,0,23,0.0,0.31570039001994016,0
33.8393,-118.4198,4,3,0,25,0.0,0.3400645449946055,0
33.8723,-118.0938,4,1,0,24,0.0,0.32416086535323413,0
33.8493,-118.4308,6,3,0,25,0.0,0.3396477000569414,0
33.9403,-118.0398,4,3,0,25,0.0,0.28130658148412796,0
33.9023,-118.4638,3,4,0,24,0.0,0.33230960975353396,0
33.9153,-118.0588,0,4,0,24,1.0,0.29354745983582836,0
33.8333,-118.3998,11,1,0,24,0.0,0.3672876020553171,0
33.8203,-118.3918,0,2,0,25,0.0,0.34462779254006587,0
34.0353,-118.0438,8,3,0,22,0.0,0.2924484044432278,0
33.8033,-118.2138,3,3,0,24,1.0,0.3444889098339127,0
33.8313,-118.4028,7,4,0,25,1.0,0.338797103306563,0
33.7973,-118.2638,3,4,0,24,0.0,0.34597633947973466,0
33.8763,-118.4528,0,4,0,24,1.0,0.33657731536516183,0
33.8133,-118.1758,3,1,0,24,0.0,0.3474016046531606,0
33.8843,-118.4748,2,2,0,26,0.0,0.32261051363932963,0
33.9013,-118.0688,2,3,0,24,0.0,0.3038320616807787,0
33.8143,-118.1368,3,3,0,26,1.0,0.3110704386057545,0
33.8353,-118.4248,2,3,0,26,0.0,0.3280352663057548,0
33.8793,-118.4568,7,1,0,24,0.0,0.35522667078354203,0
33.8433,-118.1258,6,2,0,24,0.0,0.33224898639357314,0
33.8393,-118.1188,10,3,0,25,0.0,0.3195609849473818,0
33.9453,-118.5018,1,3,0,25,1.0,0.31423905549418,0
33.8683,-118.4488,1,3,0,25,0.0,0.33175604128821656,0
33.8163,-118.0778,9,4,0,29,0.0,0.2725541830212977,0
34.0103,-118.5018,6,4,0,23,0.0,0.3188193640659521,0
33.7863,-118.2168,1,2,0,26,1.0,0.3284206393805244,0
33.6803,-118.4388,0,3,0,40,0.0,0.21828541869628423,0
33.8053,-118.3588,4,2,0,25,0.0,0.34939105305681334,0
33.8823,-118.0808,3,2,0,24,1.0,0.31512835331438394,0
33.8083,-118.3258,7,4,0,24,1.0,0.35122346561322476,0
34.0163,-118.0358,5,4,0,23,0.0,0.27956512711380094,0
33.8413,-118.4438,3,4,0,26,0.0,0.3242446322853806,0
33.8803,-118.4468,5,2,0,24,0.0,0.34788820690907274,0
33.8303,-118.1448,4,3,0,24,0.0,0.33157874723240727,0
33.8393,-118.1108,2,4,0,25,0.0,0.30855144245970995,0
33.8083,-118.3898,3,1,0,26,0.0,0.34266122240123303,0
33.8133,-118.3918,0,1,0,26,0.0,0.33901382047162715,0
33.8393,-118.4278,5,2,0,25,0.0,0.34606828849697313,0
33.8663,-118.4658,9,3,0,26,0.0,0.32795693406975357,0
34.0293,-118.0398,2,4,0,23,1.0,0.2743816661707563,0
33.9203,-118.4848,1,4,0,24,0.0,0.32734353035766894,0
33.7753,-118.2528,2,3,0,26,0.0,0.33091518846166756,0
33.8313,-118.4328,1,4,0,26,0.0,0.32465186709251814,0
33.8253,-118.4308,4,1,0,27,0.0,0.3298736168198133,0
33.7983,-118.3728,3,2,0,26,0.0,0.33961824147462866,0
33.8303,-118.4308,1,3,0,26,0.0,0.32919912776586185,0
33.8353,-118.4358,3,4,0,26,1.0,0.32529298694608055,0
33.8053,-118.1508,2,4,0,26,0.0,0.30965369313476265,0
33.7843,-118.2498,4,5,0,26,0.0,0.32079118751970404,0
33.7863,-118.2388,0,5,0,25,0.0,0.3281198869560272,0
33.8003,-118.4078,0,5,0,28,0.0,0.3028893588305373,0
34.0583,-118.0398,8,1,0,23,1.0,0.28315047546029654,0
34.0443,-118.0368,4,1,0,23,0.0,0.28377862810097076,0
34.0663,-118.0368,5,2,0,23,1.0,0.2746743456224561,0
33.9343,-118.0478,0,2,0,24,0.0,0.29591106840476417,0
34.0583,-118.0368,10,4,0,23,0.0,0.2722193665448643,0
33.9043,-118.4848,4,4,0,25,1.0,0.3223254368318496,0
33.8173,-118.1398,1,4,0,26,0.0,0.30470333814139977,0
33.8433,-118.1318,0,4,0,24,0.0,0.31930256060382617,0
34.0223,-118.0418,0,1,0,22,0.0,0.2983652999131406,0
33.9203,-118.0548,0,2,0,24,0.0,0.30027457660033313,0
33.8413,-118.1068,10,3,0,26,1.0,0.30637840093841057,0
33.8443,-118.1078,3,3,0,25,0.0,0.31197093805151305,0
33.8803,-118.0858,1,3,0,24,1.0,0.31026675921900826,0
33.6853,-118.0968,0,3,0,39,0.0,0.2046853468759279,0
33.8993,-118.0668,3,1,0,24,0.0,0.3135588498036937,0
33.8803,-118.0828,1,3,0,24,1.0,0.3100241765513002,0
33.8033,-118.1978,6,4,0,25,1.0,0.32888937536578344,0
34.0243,-118.0368,5,4,0,23,1.0,0.27754997858215863,0
33.8133,-118.1398,5,3,0,26,0.0,0.3130940716653276,0
33.8933,-118.4908,8,4,0,26,0.0,0.31718768140367753,0
33.9043,-118.0558,4,4,0,25,0.0,0.28797507076809375,0
33.8203,-118.4108,1,4,0,26,1.0,0.3259672081178642,0
33.8473,-118.1018,4,1,0,25,1.0,0.32009096515498175,0
33.8203,-118.3918,2,1,0,25,0.0,0.3507768385932774,0
33.7893,-118.3218,1,1,0,26,1.0,0.34086645108801317,0
33.8193,-118.1288,1,1,0,26,0.0,0.3161770041864029,0
33.7943,-118.2908,0,2,0,25,0.0,0.3436451345468881,0
33.8173,-118.3858,2,3,0,25,0.0,0.3420362824752694,0
33.8003,-118.4038,11,4,0,27,0.0,0.3268789258619525,0
33.7903,-118.3068,2,4,0,25,0.0,0.3387001846505948,0
33.7843,-118.2938,5,1,0,26,1.0,0.3430952050653987,0
33.7893,-118.3398,1,1,0,26,1.0,0.34239653227499967,0
33.8773,-118.0828,6,3,0,25,1.0,0.3030524123478709,0
33.8223,-118.3918,3,3,0,25,0.0,0.3418697616876181,0
33.7923,-118.1788,1,3,0,26,1.0,0.31916254588763504,0
34.0323,-118.0368,1,3,0,23,1.0,0.27669501041096606,0
33.7543,-118.2638,0,3,0,29,0.0,0.3010914769735549,0
33.8993,-118.4658,2,4,0,24,0.0,0.33256751513940097,0
33.8363,-118.4388,5,1,0,26,0.0,0.34020833537789474,0
33.7923,-118.1928,4,2,0,26,1.0,0.3270134244307247,0
33.8093,-118.1648,3,2,0,25,0.0,0.33098474590952925,0
33.8523,-118.4358,10,3,0,25,0.0,0.3423377003314273,0
33.8053,-118.3978,3,4,0,27,0.0,0.3188476843168081,0
33.9373,-118.0418,6,1,0,25,1.0,0.2919154673794887,0
33.8243,-118.3888,4,1,0,25,0.0,0.35092602043202664,0
33.9693,-118.0338,4,2,0,24,0.0,0.2882953708381527,0
33.7243,-118.2678,8,3,0,32,0.0,0.28167977149080514,0
33.8033,-118.1838,3,4,0,25,0.0,0.3254162086558947,0
33.8363,-118.4078,0,4,0,24,0.0,0.3444412532471064,0
33.8433,-118.1258,0,4,0,24,1.0,0.31880990294858425,0
33.7903,-118.1948,7,1,0,26,0.0,0.33453175819248965,0
33.8353,-118.4228,3,1,0,25,1.0,0.3497985709047207,0
34.0003,-118.4928,3,2,0,22,0.0,0.33946828062196693,0
33.7793,-118.3538,0,2,0,27,0.0,0.32912834205404146,0
33.7733,-118.3128,5,3,0,27,0.0,0.326850832042558,0
33.8683,-118.4528,1,3,0,25,0.0,0.3320912689370741,0
33.8213,-118.1588,1,4,0,24,0.0,0.3285691004402801,0
33.8543,-118.4488,2,1,0,26,1.0,0.33348026254434315,0
33.8583,-118.4448,2,1,0,25,0.0,0.3441123023583512,0
33.8083,-118.4038,10,4,0,27,0.0,0.32382765516760037,0
33.8743,-118.0718,8,1,0,26,0.0,0.3015335119878597,0
33.8793,-118.0828,1,1,0,24,0.0,0.3189797372828949,0
33.8773,-118.4678,7,3,0,25,1.0,0.3354127685810315,0
33.8493,-118.0828,4,3,0,27,0.0,0.2866449333730749,0
33.8023,-118.2108,10,3,0,24,0.0,0.35007350411353594,0
34.0383,-118.4988,6,4,0,22,1.0,0.32244097071364947,0
33.8143,-118.1668,5,4,0,25,0.0,0.3224070876682796,0
33.8383,-118.4228,0,1,0,25,0.0,0.34653298716928366,0
33.8033,-118.1998,4,2,0,25,0.0,0.3364382987804948,0
33.8503,-118.1078,0,2,0,25,0.0,0.312363705819072,0
33.8353,-118.4188,8,3,0,25,0.0,0.34429801633713214,0
33.8283,-118.1428,0,3,0,25,0.0,0.3170483429960882,0
33.8523,-118.1078,0,3,0,25,0.0,0.30750413408910193,0
33.8473,-118.4308,0,4,0,25,1.0,0.331068061387441,0
33.7833,-118.2938,2,3,0,26,1.0,0.3320431053023984,0
34.0413,-118.0308,4,4,0,23,1.0,0.27199542375390984,0
33.9343,-118.4938,1,4,0,24,1.0,0.32409131873923513,0
33.8143,-118.4268,3,1,0,27,0.0,0.3319326793013361,0
33.8413,-118.1078,1,1,0,25,0.0,0.3200005202612553,0
33.8663,-118.4598,1,2,0,26,1.0,0.32573188058454833,0
33.7923,-118.3288,0,4,0,25,1.0,0.3384139196456871,0
34.0253,-118.5018,3,1,0,23,1.0,0.32544964246491587,0
33.7863,-118.3338,3,3,0,26,1.0,0.3353139043686152,0
33.8193,-118.3888,6,4,0,25,0.0,0.3403268418531187,0
33.8843,-118.4658,1,4,0,25,0.0,0.3241510596548389,0
34.0633,-118.5068,0,4,0,23,0.0,0.3000155941047599,0
33.8463,-118.4118,10,1,0,24,0.0,0.3636075909425158,0
34.0493,-118.5098,9,3,0,24,1.0,0.3035442363789971,0
33.8383,-118.3928,4,4,0,23,0.0,0.35808794527117355,0
33.8133,-118.3398,1,4,0,24,1.0,0.346184681040411,0
33.7973,-118.3618,0,4,0,26,1.0,0.3277055517456677,0
33.8173,-118.1758,11,1,0,24,0.0,0.3525801382088648,0
33.9503,-118.4928,7,2,0,24,1.0,0.3329204477207824,0
33.8843,-118.0858,5,2,0,24,1.0,0.31648525350046786,0
33.8913,-118.0748,1,2,0,24,1.0,0.31062122313823415,0
34.0053,-118.0468,0,2,0,22,0.0,0.29917831661885563,0
33.8413,-118.1338,5,3,0,24,1.0,0.32826951797063436,0
33.8033,-118.1888,4,3,0,25,0.0,0.3310400334856724,0
33.8653,-118.4598,6,4,0,26,0.0,0.321035989734502,0
33.7863,-118.2808,4,4,0,25,0.0,0.33923076662251284,0
33.7683,-118.2608,1,1,0,27,1.0,0.32974156711431174,0
33.8223,-118.1568,8,3,0,24,0.0,0.3380201508495415,0
33.9183,-118.0328,6,4,0,26,1.0,0.273025057054308,0
33.8603,-118.0888,1,1,0,25,1.0,0.3131006625165861,0
34.0473,-118.0358,0,1,0,23,1.0,0.2800814058489372,0
33.7783,-118.2658,5,2,0,26,0.0,0.33795298936722495,0
33.8843,-118.4788,9,3,0,26,1.0,0.32389277284735124,0
33.8363,-118.4498,8,4,0,27,0.0,0.3181553477195641,0
33.8493,-118.4218,4,1,0,24,0.0,0.3587399347624074,0
33.7943,-118.2698,10,3,0,25,0.0,0.3452032235817005,0
33.8843,-118.4468,3,4,0,23,0.0,0.3482838797271413,0
34.0293,-118.4978,0,4,0,22,0.0,0.3203371145111831,0
33.9233,-118.0608,3,1,0,24,0.0,0.306397174270003,0
33.8023,-118.1758,4,2,0,25,1.0,0.3347059355106048,0
34.0443,-118.0388,8,4,0,23,1.0,0.2745980317243023,0
33.7863,-118.2748,6,4,0,25,0.0,0.3402904509686326,0
33.8203,-118.3928,11,1,0,25,0.0,0.35806178488599766,0
33.9863,-118.4988,2,2,0,23,1.0,0.3311779223871314,0
34.0443,-118.5088,9,3,0,23,0.0,0.31644179723764587,0
33.8603,-118.4638,6,3,0,26,1.0,0.3271994045564832,0
33.7973,-118.1808,3,1,0,26,1.0,0.3282439994683845,0
33.7873,-118.2698,3,1,0,25,0.0,0.3508474826789192,0
33.8333,-118.1208,10,3,0,25,0.0,0.3214251388399726,0
33.8363,-118.1178,8,4,0,25,1.0,0.3144539458492621,0
33.9283,-118.0478,9,1,0,25,1.0,0.296997183180421,0
34.0073,-118.5178,6,2,0,25,0.0,0.3063220633019942,0
33.8243,-118.0928,5,2,0,28,0.0,0.28781876675770596,0
33.8083,-118.4438,0,2,0,29,0.0,0.3048741854839417,0
33.9403,-118.5068,2,4,0,25,0.0,0.3124678910432462,0
33.8243,-118.1188,10,1,0,26,0.0,0.32077384685504967,0
33.7763,-118.1978,9,3,0,27,1.0,0.3195491672928753,0
33.7843,-118.1808,8,3,0,27,0.0,0.3151458248479131,0
33.7953,-118.2308,3,1,0,25,1.0,0.34514235662037623,0
34.0383,-118.4978,0,1,0,22,0.0,0.33102176276783385,0
33.8203,-118.3838,2,2,0,25,0.0,0.3455245660384729,0
34.0443,-118.0418,2,3,0,22,0.0,0.2855779615437918,0
33.7953,-118.2408,11,1,0,25,0.0,0.35235226569496114,0
33.8573,-118.4268,9,2,0,24,1.0,0.35617726492176677,0
33.8023,-118.2168,8,2,0,24,1.0,0.3535846151668918,0
33.7923,-118.2678,8,2,0,25,0.0,0.34859583570560276,0
33.8023,-118.1928,3,2,0,25,0.0,0.3353584994913969,0
33.9913,-118.5048,2,3,0,24,1.0,0.3140187385615631,0
33.8913,-118.0718,1,3,0,25,1.0,0.2947031938523827,0
33.8463,-118.1258,1,3,0,24,1.0,0.3231064662970069,0
33.7813,-118.2578,4,4,0,26,0.0,0.3267124353620896,0
33.8713,-118.4678,2,2,0,26,1.0,0.3257353605277136,0
33.8603,-118.4488,1,2,0,25,0.0,0.3385578706410302,0
33.8463,-118.4278,6,4,0,25,1.0,0.335766691834533,0
33.8573,-118.1038,4,4,0,25,0.0,0.3044986335325909,0
33.8003,-118.3158,0,4,0,24,0.0,0.34716825157690223,0
33.7873,-118.2848,0,2,0,25,1.0,0.3451889165818266,0
33.8903,-118.0778,8,3,0,24,0.0,0.31207583361690494,0
33.8503,-118.0998,10,1,0,25,0.0,0.32365238033771615,0
33.7843,-118.2938,1,1,0,26,1.0,0.3399506457014018,0
33.8313,-118.1348,6,2,0,25,0.0,0.3244928600696279,0
33.7813,-118.0908,0,2,0,31,0.0,0.26292051567761376,0
33.8463,-118.4218,0,3,0,24,1.0,0.3472476688490004,0
33.8393,-118.4168,0,3,0,25,0.0,0.3366802605621892,0
33.8253,-118.1458,7,4,0,25,1.0,0.3190840733166309,0
33.8353,-118.4298,6,4,0,26,0.0,0.32709960509085156,0
33.8663,-118.4488,5,4,0,25,0.0,0.33097256141880577,0
33.9173,-118.0608,0,4,0,24,1.0,0.2931648936013491,0
33.7783,-118.4028,7,2,0,29,0.0,0.3151398116715712,0
33.8053,-118.4028,8,3,0,27,0.0,0.32748472579998117,0
33.8253,-118.4088,5,1,0,25,0.0,0.35315091865060616,0
33.7793,-118.3288,0,1,0,27,0.0,0.3314890811519222,0
33.8093,-118.3488,10,1,0,24,0.0,0.36925250666350384,0
33.8993,-118.0688,0,1,0,24,0.0,0.31146807345926586,0
33.9973,-118.5018,3,2,0,23,0.0,0.3290377927763389,0
34.0503,-118.5048,5,3,0,23,0.0,0.3114237977698187,0
33.8493,-118.1178,1,3,0,24,0.0,0.32159365869939516,0
33.7953,-118.3748,0,4,0,27,1.0,0.3175085136530866,0
33.8203,-118.1158,0,4,0,27,0.0,0.2899458280399351,0
33.9973,-118.0448,2,2,0,22,0.0,0.3026790784899782,0
33.8713,-118.0968,4,4,0,24,1.0,0.3116015784115928,0
33.8613,-118.1148,3,4,0,23,0.0,0.3269198065514446,0
33.8653,-118.4378,9,1,0,24,1.0,0.35936472637152306,0
33.8903,-118.4598,2,3,0,24,1.0,0.33916078095058233,0
33.8463,-118.1258,5,4,0,24,0.0,0.32176559729648124,0
34.0433,-118.4988,0,4,0,22,1.0,0.31646730878148194,0
33.9153,-118.0468,9,1,0,25,1.0,0.300460202762301,0
33.8463,-118.4198,4,1,0,24,0.0,0.3594640170055971,0
33.9623,-118.0358,9,3,0,24,1.0,0.28977880242151804,0
33.9073,-118.0498,7,3,0,25,0.0,0.29301186082185027,0
33.9503,-118.0288,5,3,0,25,1.0,0.2785515000974645,0
33.8283,-118.4058,11,4,0,25,1.0,0.3430705627469042,0
33.8243,-118.4688,7,4,0,29,0.0,0.2991545709977076,0
33.7733,-118.2748,0,4,0,27,0.0,0.31552290713550607,0
33.9473,-118.0308,6,3,0,25,0.0,0.280193018627265,0
33.8283,-118.3888,11,4,0,24,1.0,0.35391224801235716,0
33.8353,-118.1178,4,4,0,25,0.0,0.311726430073359,0
34.0253,-118.5118,0,4,0,24,1.0,0.2994145636314214,0
33.8523,-118.4438,0,4,0,25,0.0,0.3307159767502958,0
33.7923,-118.2568,7,1,0,25,1.0,0.3514322395480758,0
33.8663,-118.0928,3,1,0,25,1.0,0.313251056600432,0
33.8443,-118.1078,2,1,0,25,0.0,0.31991212209722975,0
33.8743,-118.0528,7,2,0,27,0.0,0.2839438464779919,0
33.8063,-118.3428,1,2,0,24,0.0,0.3576972349787582,0
33.8663,-118.4358,2,3,0,24,0.0,0.3441418829132783,0
33.8083,-118.1818,0,3,0,25,1.0,0.3259375723864936,0
34.0793,-118.4988,4,4,0,23,1.0,0.29795085236909746,0
33.7893,-118.3238,3,4,0,26,0.0,0.3291460900258104,0
33.8173,-118.1478,0,4,0,25,0.0,0.31619941495982284,0
34.0293,-118.0398,10,1,0,23,0.0,0.29231308919928084,0
33.8903,-118.4548,9,1,0,24,0.0,0.3533800695546575,0
33.8503,-118.0998,2,1,0,25,0.0,0.317561001463456,0
34.0663,-118.0368,3,2,0,23,0.0,0.27328363324961114,0
34.0493,-118.0398,5,3,0,23,0.0,0.2752973223014133,0
33.8393,-118.1268,5,4,0,24,0.0,0.32383851249182066,0
33.7953,-118.1748,2,4,0,26,0.0,0.3143928161245581,0
33.9093,-118.0628,5,1,0,24,1.0,0.31194102201143864,0
34.0493,-118.5088,2,1,0,23,0.0,0.3184497999788471,0
34.0773,-118.0398,0,3,0,23,0.0,0.2646754635596432,0
33.9963,-118.0358,4,4,0,23,0.0,0.28412282886846874,0
33.8283,-118.4058,3,4,0,25,1.0,0.3367957068858679,0
33.9393,-118.0498,7,1,0,24,1.0,0.30406762930400466,0
33.8193,-118.1508,2,3,0,25,0.0,0.32177015868925096,0
33.8743,-118.4548,10,4,0,25,0.0,0.3330441891163553,0
34.0443,-118.4988,5,4,0,22,1.0,0.31997723662025274,0
33.8543,-118.4468,2,1,0,25,0.0,0.34545839328673705,0
33.8663,-118.0748,4,2,0,26,1.0,0.29680259066390097,0
33.9123,-118.0478,1,2,0,25,0.0,0.29133397984179504,0
33.8463,-118.4498,2,3,0,26,0.0,0.3269650792867876,0
33.8683,-118.0668,6,4,0,26,0.0,0.2887536717524637,0
33.8613,-118.4388,4,4,0,24,1.0,0.34290338925786396,0
33.8253,-118.1158,2,4,0,26,0.0,0.30132841894622714,0
33.7753,-118.2698,10,1,0,26,0.0,0.3476428244345386,0
33.8493,-118.0958,4,3,0,26,1.0,0.2988787497538767,0
33.8523,-118.0908,0,3,0,26,0.0,0.2947514976010981,0
33.9613,-118.5068,11,4,0,25,0.0,0.313359624338029,0
34.0553,-118.0398,2,4,0,23,0.0,0.267700319423257,0
33.8843,-118.0738,1,1,0,25,0.0,0.30522300222305243,0
33.8723,-118.0958,6,2,0,24,0.0,0.3214560625701868,0
34.0143,-118.4958,0,2,0,22,0.0,0.3333154651336333,0
33.7983,-118.2188,2,3,0,25,1.0,0.33344715477287107,0
33.9703,-118.4928,0,3,0,23,0.0,0.3292826829031574,0
33.8903,-118.0768,0,4,0,24,1.0,0.30176714657561526,0
33.8463,-118.1178,5,1,0,24,1.0,0.3344043592049937,0
33.9233,-118.0548,4,1,0,24,0.0,0.30665824190569746,0
33.8463,-118.1188,7,3,0,24,0.0,0.3271281094945409,0
33.7943,-118.2548,3,3,0,25,0.0,0.3384227398142009,0
33.8053,-118.1778,0,3,0,25,0.0,0.32646294421261635,0
33.8273,-118.1648,9,1,0,24,0.0,0.34708604358785117,0
33.8603,-118.1148,5,2,0,24,0.0,0.3256787286084782,0
33.8273,-118.1588,3,4,0,24,0.0,0.3283898693824729,0
33.8113,-118.3808,1,4,0,25,1.0,0.33806372090559866,0
33.7843,-118.1858,0,4,0,27,0.0,0.30526135037141655,0
33.8063,-118.1838,3,2,0,25,1.0,0.33344342664955895,0
33.7813,-118.3708,1,2,0,28,0.0,0.3188656326920477,0
33.8363,-118.1068,5,3,0,26,0.0,0.3040509774849817,0
33.8333,-118.0778,10,4,0,28,0.0,0.2796619954891702,0
33.7873,-118.3788,0,4,0,27,0.0,0.3200965203147007,0
33.7673,-118.3238,0,4,0,28,0.0,0.30953799906525464,0
33.8313,-118.1508,9,3,0,24,1.0,0.3356795756315724,0
33.8283,-118.4078,4,3,0,25,0.0,0.34226105345697716,0
33.7953,-118.3668,9,4,0,26,0.0,0.33567500082735235,0
33.9213,-118.4878,0,4,0,25,1.0,0.31473681061765474,0
33.8173,-118.3628,2,3,0,24,0.0,0.3523452035829477,0
33.8693,-118.0958,0,3,0,24,1.0,0.3133978696581695,0
33.8453,-118.4278,3,2,0,25,0.0,0.3427276433726378,0
33.7943,-118.2328,11,4,0,25,1.0,0.338317737237184,0
33.8933,-118.4848,11,4,0,26,0.0,0.31897056537029556,0
33.9833,-118.5048,8,4,0,24,0.0,0.31644920380168545,0
33.8313,-118.4138,6,4,0,25,0.0,0.338945306444926,0
33.8713,-118.0828,11,1,0,25,0.0,0.31706769031193743,0
33.8743,-118.0798,5,3,0,25,1.0,0.3028987715503241,0
33.8933,-118.4598,3,3,0,24,0.0,0.33906972909590527,0
33.7943,-118.2738,0,3,0,25,0.0,0.3376828253268054,0
33.8543,-118.1038,0,4,0,25,0.0,0.30236790284226434,0
33.8843,-118.0768,0,4,0,25,0.0,0.29208650381193363,0
33.8353,-118.4088,9,1,0,25,0.0,0.3533739652166721,0
33.8273,-118.1188,3,1,0,26,0.0,0.3146238223116664,0
33.8443,-118.4308,4,2,0,25,0.0,0.34406476394243185,0
33.8053,-118.1858,3,3,0,25,1.0,0.32944069008971827,0
33.8163,-118.1558,0,3,0,25,1.0,0.3215083728992364,0
33.8853,-118.0688,0,3,0,25,0.0,0.29536345379925855,0
33.8683,-118.0878,8,4,0,25,0.0,0.3031509982084632,0
33.8523,-118.4578,6,4,0,26,0.0,0.3245670055408543,0
33.7973,-118.1948,0,1,0,25,1.0,0.3391341407135822,0
